31.5215 	INFO 	Loaded monitor calibration from ['2024_08_08 09:17']
118.5269 	EXP 	textbox: autoDraw = False
118.5269 	EXP 	polygon: autoDraw = True
118.6319 	DATA 	Mouse:  Left button up, pos=(447,161)
119.5160 	INFO 	Keyboard events cleared
119.5156 	EXP 	polygon: autoDraw = False
119.5156 	EXP 	polygon_2: autoDraw = True
120.1081 	DATA 	Keypress: space
120.1278 	EXP 	polygon: autoDraw = False
120.1278 	EXP 	polygon_2: autoDraw = False
120.5115 	EXP 	Sound sound_1 reached end of file
120.5279 	EXP 	Sound sound_1 started
120.8155 	EXP 	Sound sound_1 stopped
120.8294 	EXP 	text: autoDraw = True
120.8294 	EXP 	textbox: autoDraw = True
121.8023 	DATA 	Keypress: 2
122.0391 	DATA 	Keypress: 0
122.1950 	DATA 	Keypress: 0
123.1607 	DATA 	Mouse: Left button down, pos=(469,176)
123.1621 	EXP 	New trial (rep=1, index=2): <Trial 14 (2 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 1}>
123.1644 	EXP 	text: autoDraw = False
123.1644 	EXP 	textbox: autoDraw = False
123.1644 	EXP 	polygon: autoDraw = True
123.2613 	DATA 	Mouse:  Left button up, pos=(469,175)
124.1494 	INFO 	Keyboard events cleared
124.1489 	EXP 	polygon_2: autoDraw = True
124.1611 	EXP 	polygon: autoDraw = False
124.4715 	DATA 	Keypress: space
124.4754 	EXP 	polygon: autoDraw = False
124.4754 	EXP 	polygon_2: autoDraw = False
125.1488 	EXP 	Sound sound_1 reached end of file
125.1653 	EXP 	Sound sound_1 started
125.4526 	EXP 	Sound sound_1 stopped
125.4708 	EXP 	text: autoDraw = True
125.4708 	EXP 	textbox: autoDraw = True
125.8521 	DATA 	Keypress: 2
126.0287 	DATA 	Keypress: 0
126.1783 	DATA 	Keypress: 0
127.0311 	DATA 	Mouse: Left button down, pos=(473,147)
127.0351 	EXP 	New trial (rep=1, index=3): <Trial 15 (3 in rep 1) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 1}>
127.0441 	EXP 	text: autoDraw = False
127.0441 	EXP 	textbox: autoDraw = False
127.0441 	EXP 	polygon: autoDraw = True
127.1452 	DATA 	Mouse:  Left button up, pos=(473,147)
128.0325 	INFO 	Keyboard events cleared
128.0321 	EXP 	polygon: autoDraw = False
128.0321 	EXP 	polygon_2: autoDraw = True
128.8587 	DATA 	Keypress: space
128.8649 	EXP 	polygon: autoDraw = False
128.8649 	EXP 	polygon_2: autoDraw = False
128.9445 	EXP 	Sound sound_1 reached end of file
128.9611 	EXP 	Sound sound_1 started
129.2486 	EXP 	Sound sound_1 stopped
129.2639 	EXP 	text: autoDraw = True
129.2639 	EXP 	textbox: autoDraw = True
129.6401 	DATA 	Keypress: 2
130.0069 	DATA 	Keypress: 0
130.1735 	DATA 	Keypress: 0
131.4334 	DATA 	Mouse: Left button down, pos=(477,182)
131.4340 	DATA 	Mouse:  Left button up, pos=(477,182)
131.8344 	DATA 	Mouse: Left button down, pos=(477,182)
131.8350 	DATA 	Mouse:  Left button up, pos=(477,182)
132.4183 	DATA 	Mouse: Left button down, pos=(477,182)
132.4189 	DATA 	Mouse:  Left button up, pos=(477,182)
132.8617 	DATA 	Mouse: Left button down, pos=(477,182)
132.8622 	DATA 	Mouse:  Left button up, pos=(477,182)
133.4997 	DATA 	Mouse: Left button down, pos=(516,151)
133.5009 	EXP 	New trial (rep=1, index=4): <Trial 16 (4 in rep 1) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 16, 'thisTrialN': 4, 'thisRepN': 1}>
133.5100 	EXP 	text: autoDraw = False
133.5100 	EXP 	textbox: autoDraw = False
133.5100 	EXP 	polygon: autoDraw = True
133.6986 	DATA 	Mouse:  Left button up, pos=(516,151)
134.4989 	INFO 	Keyboard events cleared
134.4984 	EXP 	polygon: autoDraw = False
134.4984 	EXP 	polygon_2: autoDraw = True
134.9094 	DATA 	Keypress: space
134.9149 	EXP 	polygon: autoDraw = False
134.9149 	EXP 	polygon_2: autoDraw = False
135.2946 	EXP 	Sound sound_1 reached end of file
135.3111 	EXP 	Sound sound_1 started
135.5985 	EXP 	Sound sound_1 stopped
135.6105 	EXP 	text: autoDraw = True
135.6105 	EXP 	textbox: autoDraw = True
135.9333 	DATA 	Keypress: 2
136.4696 	DATA 	Keypress: 5
136.6547 	DATA 	Keypress: 0
136.7878 	DATA 	Keypress: 0
137.5715 	DATA 	Keypress: backspace
138.3532 	DATA 	Mouse: Left button down, pos=(506,195)
138.3612 	EXP 	New trial (rep=1, index=5): <Trial 17 (5 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 17, 'thisTrialN': 5, 'thisRepN': 1}>
138.3648 	EXP 	text: autoDraw = False
138.3648 	EXP 	textbox: autoDraw = False
138.3648 	EXP 	polygon: autoDraw = True
138.5118 	DATA 	Mouse:  Left button up, pos=(506,195)
139.3487 	INFO 	Keyboard events cleared
139.3483 	EXP 	polygon_2: autoDraw = True
139.3610 	EXP 	polygon: autoDraw = False
139.8872 	DATA 	Keypress: 3
140.1679 	DATA 	Keypress: 0
140.8721 	DATA 	Keypress: space
140.8764 	EXP 	polygon: autoDraw = False
140.8764 	EXP 	polygon_2: autoDraw = False
141.5490 	EXP 	Sound sound_1 reached end of file
141.5655 	EXP 	Sound sound_1 started
141.8526 	EXP 	Sound sound_1 stopped
141.8710 	EXP 	text: autoDraw = True
141.8710 	EXP 	textbox: autoDraw = True
142.4115 	DATA 	Keypress: 3
142.7623 	DATA 	Keypress: 0
142.8848 	DATA 	Keypress: 0
143.6773 	DATA 	Mouse: Left button down, pos=(530,182)
143.6786 	EXP 	New trial (rep=1, index=6): <Trial 18 (6 in rep 1) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 18, 'thisTrialN': 6, 'thisRepN': 1}>
143.6811 	EXP 	text: autoDraw = False
143.6811 	EXP 	textbox: autoDraw = False
143.6811 	EXP 	polygon: autoDraw = True
143.7813 	DATA 	Mouse:  Left button up, pos=(530,182)
144.6671 	INFO 	Keyboard events cleared
144.6667 	EXP 	polygon_2: autoDraw = True
144.6777 	EXP 	polygon: autoDraw = False
145.1051 	DATA 	Keypress: space
145.1097 	EXP 	polygon: autoDraw = False
145.1097 	EXP 	polygon_2: autoDraw = False
145.4823 	EXP 	Sound sound_1 reached end of file
145.4988 	EXP 	Sound sound_1 started
145.7855 	EXP 	Sound sound_1 stopped
145.8009 	EXP 	text: autoDraw = True
145.8009 	EXP 	textbox: autoDraw = True
146.9232 	DATA 	Keypress: 2
147.9554 	DATA 	Keypress: backspace
148.2690 	DATA 	Keypress: 3
148.5456 	DATA 	Keypress: 0
148.6884 	DATA 	Keypress: 0
149.4607 	DATA 	Mouse: Left button down, pos=(519,140)
149.4622 	EXP 	New trial (rep=1, index=7): <Trial 19 (7 in rep 1) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 19, 'thisTrialN': 7, 'thisRepN': 1}>
149.4646 	EXP 	text: autoDraw = False
149.4646 	EXP 	textbox: autoDraw = False
149.4646 	EXP 	polygon: autoDraw = True
149.6286 	DATA 	Mouse:  Left button up, pos=(518,140)
150.4602 	INFO 	Keyboard events cleared
150.4600 	EXP 	polygon: autoDraw = False
150.4600 	EXP 	polygon_2: autoDraw = True
151.1697 	DATA 	Mouse: Left button down, pos=(535,392)
151.1714 	DATA 	Mouse:  Left button up, pos=(535,392)
151.5883 	DATA 	Keypress: space
151.5930 	EXP 	polygon: autoDraw = False
151.5930 	EXP 	polygon_2: autoDraw = False
151.6651 	EXP 	Sound sound_1 reached end of file
151.6816 	EXP 	Sound sound_1 started
151.9685 	EXP 	Sound sound_1 stopped
151.9941 	EXP 	text: autoDraw = True
151.9941 	EXP 	textbox: autoDraw = True
152.7619 	DATA 	Keypress: 2
153.1696 	DATA 	Keypress: 0
153.3524 	DATA 	Keypress: 0
154.2438 	DATA 	Mouse: Left button down, pos=(504,184)
154.2450 	EXP 	New trial (rep=1, index=8): <Trial 20 (8 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 20, 'thisTrialN': 8, 'thisRepN': 1}>
154.2474 	EXP 	text: autoDraw = False
154.2474 	EXP 	textbox: autoDraw = False
154.2474 	EXP 	polygon: autoDraw = True
154.4118 	DATA 	Mouse:  Left button up, pos=(504,184)
155.2335 	INFO 	Keyboard events cleared
155.2329 	EXP 	polygon_2: autoDraw = True
155.2443 	EXP 	polygon: autoDraw = False
155.9516 	DATA 	Keypress: space
155.9553 	EXP 	polygon: autoDraw = False
155.9553 	EXP 	polygon_2: autoDraw = False
156.6315 	EXP 	Sound sound_1 reached end of file
156.6480 	EXP 	Sound sound_1 started
156.9366 	EXP 	Sound sound_1 stopped
156.9547 	EXP 	text: autoDraw = True
156.9547 	EXP 	textbox: autoDraw = True
157.2186 	DATA 	Keypress: 3
157.5011 	DATA 	Keypress: 0
157.7383 	DATA 	Keypress: 0
158.8532 	DATA 	Mouse: Left button down, pos=(507,167)
158.8611 	EXP 	New trial (rep=1, index=9): <Trial 21 (9 in rep 1) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 21, 'thisTrialN': 9, 'thisRepN': 1}>
158.8639 	EXP 	text: autoDraw = False
158.8639 	EXP 	textbox: autoDraw = False
158.8639 	EXP 	polygon: autoDraw = True
158.9784 	DATA 	Mouse:  Left button up, pos=(507,167)
159.8496 	INFO 	Keyboard events cleared
159.8492 	EXP 	polygon_2: autoDraw = True
159.8611 	EXP 	polygon: autoDraw = False
161.1085 	DATA 	Keypress: space
161.1148 	EXP 	polygon: autoDraw = False
161.1148 	EXP 	polygon_2: autoDraw = False
161.4945 	EXP 	Sound sound_1 reached end of file
161.5110 	EXP 	Sound sound_1 started
161.7985 	EXP 	Sound sound_1 stopped
161.8169 	EXP 	text: autoDraw = True
161.8169 	EXP 	textbox: autoDraw = True
162.5398 	DATA 	Keypress: 5
162.7847 	DATA 	Keypress: 0
163.1392 	DATA 	Keypress: 0
163.6510 	DATA 	Keypress: backspace
163.8618 	DATA 	Keypress: backspace
164.0492 	DATA 	Keypress: backspace
164.3282 	DATA 	Keypress: 2
165.1534 	DATA 	Keypress: 0
165.3381 	DATA 	Keypress: 0
166.0532 	DATA 	Mouse: Left button down, pos=(491,150)
166.0610 	EXP 	New trial (rep=1, index=10): <Trial 22 (10 in rep 1) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 22, 'thisTrialN': 10, 'thisRepN': 1}>
166.0643 	EXP 	text: autoDraw = False
166.0643 	EXP 	textbox: autoDraw = False
166.0643 	EXP 	polygon: autoDraw = True
166.1817 	DATA 	Mouse:  Left button up, pos=(491,150)
167.0498 	INFO 	Keyboard events cleared
167.0492 	EXP 	polygon_2: autoDraw = True
167.0610 	EXP 	polygon: autoDraw = False
167.8245 	DATA 	Keypress: 3
168.4051 	DATA 	Keypress: space
168.4098 	EXP 	polygon: autoDraw = False
168.4098 	EXP 	polygon_2: autoDraw = False
169.0812 	EXP 	Sound sound_1 reached end of file
169.0978 	EXP 	Sound sound_1 started
169.3849 	EXP 	Sound sound_1 stopped
169.3993 	EXP 	text: autoDraw = True
169.3993 	EXP 	textbox: autoDraw = True
169.6783 	DATA 	Keypress: 3
169.9215 	DATA 	Keypress: 0
170.0890 	DATA 	Keypress: 0
171.0771 	DATA 	Mouse: Left button down, pos=(477,128)
171.0786 	EXP 	New trial (rep=1, index=11): <Trial 23 (11 in rep 1) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 23, 'thisTrialN': 11, 'thisRepN': 1}>
171.0811 	EXP 	text: autoDraw = False
171.0811 	EXP 	textbox: autoDraw = False
171.0811 	EXP 	polygon: autoDraw = True
171.2145 	DATA 	Mouse:  Left button up, pos=(477,129)
172.0664 	INFO 	Keyboard events cleared
172.0659 	EXP 	polygon_2: autoDraw = True
172.0777 	EXP 	polygon: autoDraw = False
172.3913 	DATA 	Keypress: space
172.3982 	EXP 	polygon: autoDraw = False
172.3982 	EXP 	polygon_2: autoDraw = False
172.4775 	EXP 	Sound sound_1 reached end of file
172.4941 	EXP 	Sound sound_1 started
172.7819 	EXP 	Sound sound_1 stopped
172.7999 	EXP 	text: autoDraw = True
172.7999 	EXP 	textbox: autoDraw = True
173.1004 	DATA 	Keypress: 2
173.4615 	DATA 	Keypress: 0
173.6282 	DATA 	Keypress: 0
174.4472 	DATA 	Mouse: Left button down, pos=(490,158)
174.4510 	EXP 	New trial (rep=2, index=0): <Trial 24 (0 in rep 2) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 2}>
174.4601 	EXP 	text: autoDraw = False
174.4601 	EXP 	textbox: autoDraw = False
174.4601 	EXP 	polygon: autoDraw = True
174.5778 	DATA 	Mouse:  Left button up, pos=(490,158)
175.4484 	INFO 	Keyboard events cleared
175.4480 	EXP 	polygon: autoDraw = False
175.4480 	EXP 	polygon_2: autoDraw = True
176.0215 	DATA 	Keypress: space
176.0260 	EXP 	polygon: autoDraw = False
176.0260 	EXP 	polygon_2: autoDraw = False
176.0973 	EXP 	Sound sound_1 reached end of file
176.1139 	EXP 	Sound sound_1 started
176.4022 	EXP 	Sound sound_1 stopped
176.4156 	EXP 	text: autoDraw = True
176.4156 	EXP 	textbox: autoDraw = True
177.0235 	DATA 	Keypress: 3
177.3951 	DATA 	Keypress: 0
177.5883 	DATA 	Keypress: 0
177.9123 	DATA 	Keypress: space
179.9649 	DATA 	Mouse: Left button down, pos=(490,158)
179.9657 	DATA 	Mouse:  Left button up, pos=(490,158)
180.5014 	DATA 	Mouse: Left button down, pos=(490,158)
180.5020 	DATA 	Mouse:  Left button up, pos=(490,158)
180.6444 	DATA 	Mouse: Left button down, pos=(490,158)
180.6456 	EXP 	New trial (rep=2, index=1): <Trial 25 (1 in rep 2) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 2}>
180.6486 	EXP 	text: autoDraw = False
180.6486 	EXP 	textbox: autoDraw = False
180.6486 	EXP 	polygon: autoDraw = True
180.9152 	DATA 	Mouse:  Left button up, pos=(490,158)
181.6445 	INFO 	Keyboard events cleared
181.6440 	EXP 	polygon: autoDraw = False
181.6440 	EXP 	polygon_2: autoDraw = True
182.0762 	DATA 	Keypress: space
182.0813 	EXP 	polygon: autoDraw = False
182.0813 	EXP 	polygon_2: autoDraw = False
182.4612 	EXP 	Sound sound_1 reached end of file
182.4776 	EXP 	Sound sound_1 started
182.7650 	EXP 	Sound sound_1 stopped
182.7791 	EXP 	text: autoDraw = True
182.7791 	EXP 	textbox: autoDraw = True
183.0405 	DATA 	Keypress: 2
183.2515 	DATA 	Keypress: 0
183.3841 	DATA 	Keypress: 0
184.9009 	DATA 	Mouse: Left button down, pos=(489,178)
184.9015 	DATA 	Mouse:  Left button up, pos=(489,178)
185.6810 	DATA 	Mouse: Left button down, pos=(489,178)
185.6817 	DATA 	Mouse:  Left button up, pos=(489,178)
186.0680 	DATA 	Mouse: Left button down, pos=(489,178)
186.0693 	EXP 	New trial (rep=2, index=2): <Trial 26 (2 in rep 2) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 2}>
186.0771 	EXP 	text: autoDraw = False
186.0771 	EXP 	textbox: autoDraw = False
186.0771 	EXP 	polygon: autoDraw = True
186.3615 	DATA 	Mouse:  Left button up, pos=(489,178)
187.0660 	INFO 	Keyboard events cleared
187.0655 	EXP 	polygon: autoDraw = False
187.0655 	EXP 	polygon_2: autoDraw = True
188.0257 	DATA 	Keypress: space
188.0313 	EXP 	polygon: autoDraw = False
188.0313 	EXP 	polygon_2: autoDraw = False
188.1108 	EXP 	Sound sound_1 reached end of file
188.1274 	EXP 	Sound sound_1 started
188.4150 	EXP 	Sound sound_1 stopped
188.4275 	EXP 	text: autoDraw = True
188.4275 	EXP 	textbox: autoDraw = True
189.0398 	DATA 	Keypress: 2
189.6120 	DATA 	Keypress: 0
189.7784 	DATA 	Keypress: 0
190.4936 	DATA 	Mouse: Left button down, pos=(482,174)
190.4951 	EXP 	New trial (rep=2, index=3): <Trial 27 (3 in rep 2) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 2}>
190.4976 	EXP 	text: autoDraw = False
190.4976 	EXP 	textbox: autoDraw = False
190.4976 	EXP 	polygon: autoDraw = True
190.6489 	DATA 	Mouse:  Left button up, pos=(482,174)
191.4830 	INFO 	Keyboard events cleared
191.4825 	EXP 	polygon_2: autoDraw = True
191.4943 	EXP 	polygon: autoDraw = False
192.2842 	DATA 	Keypress: space
192.2933 	EXP 	polygon: autoDraw = False
192.2933 	EXP 	polygon_2: autoDraw = False
192.6641 	EXP 	Sound sound_1 reached end of file
192.6806 	EXP 	Sound sound_1 started
192.9684 	EXP 	Sound sound_1 stopped
192.9808 	EXP 	text: autoDraw = True
192.9808 	EXP 	textbox: autoDraw = True
193.4020 	DATA 	Keypress: 2
193.8953 	DATA 	Keypress: 0
194.1388 	DATA 	Keypress: 0
194.7942 	DATA 	Mouse: Left button down, pos=(482,174)
194.7956 	EXP 	New trial (rep=2, index=4): <Trial 28 (4 in rep 2) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 28, 'thisTrialN': 4, 'thisRepN': 2}>
194.7983 	EXP 	text: autoDraw = False
194.7983 	EXP 	textbox: autoDraw = False
194.7983 	EXP 	polygon: autoDraw = True
194.9782 	DATA 	Mouse:  Left button up, pos=(482,174)
195.7946 	INFO 	Keyboard events cleared
195.7942 	EXP 	polygon: autoDraw = False
195.7942 	EXP 	polygon_2: autoDraw = True
196.1694 	DATA 	Keypress: space
196.1733 	EXP 	polygon: autoDraw = False
196.1733 	EXP 	polygon_2: autoDraw = False
196.8482 	EXP 	Sound sound_1 reached end of file
196.8647 	EXP 	Sound sound_1 started
197.1519 	EXP 	Sound sound_1 stopped
197.1589 	DATA 	Keypress: 3
197.1699 	EXP 	text: autoDraw = True
197.1699 	EXP 	textbox: autoDraw = True
197.4689 	DATA 	Keypress: 0
197.6656 	DATA 	Keypress: 0
198.3661 	DATA 	Mouse: Left button down, pos=(483,161)
198.3676 	EXP 	New trial (rep=2, index=5): <Trial 29 (5 in rep 2) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 29, 'thisTrialN': 5, 'thisRepN': 2}>
198.3764 	EXP 	text: autoDraw = False
198.3764 	EXP 	textbox: autoDraw = False
198.3764 	EXP 	polygon: autoDraw = True
198.5483 	DATA 	Mouse:  Left button up, pos=(483,161)
199.3658 	INFO 	Keyboard events cleared
199.3653 	EXP 	polygon: autoDraw = False
199.3653 	EXP 	polygon_2: autoDraw = True
199.6266 	DATA 	Keypress: space
199.6320 	EXP 	polygon: autoDraw = False
199.6320 	EXP 	polygon_2: autoDraw = False
199.7112 	EXP 	Sound sound_1 reached end of file
199.7277 	EXP 	Sound sound_1 started
200.0149 	EXP 	Sound sound_1 stopped
200.0336 	EXP 	text: autoDraw = True
200.0336 	EXP 	textbox: autoDraw = True
200.3449 	DATA 	Keypress: 2
200.5718 	DATA 	Keypress: 0
200.7343 	DATA 	Keypress: 0
201.3196 	DATA 	Mouse: Left button down, pos=(485,143)
201.3274 	EXP 	New trial (rep=2, index=6): <Trial 30 (6 in rep 2) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 30, 'thisTrialN': 6, 'thisRepN': 2}>
201.3303 	EXP 	text: autoDraw = False
201.3303 	EXP 	textbox: autoDraw = False
201.3303 	EXP 	polygon: autoDraw = True
201.4783 	DATA 	Mouse:  Left button up, pos=(485,143)
202.3160 	INFO 	Keyboard events cleared
202.3156 	EXP 	polygon_2: autoDraw = True
202.3276 	EXP 	polygon: autoDraw = False
202.6082 	DATA 	Keypress: space
202.6145 	EXP 	polygon: autoDraw = False
202.6145 	EXP 	polygon_2: autoDraw = False
202.9942 	EXP 	Sound sound_1 reached end of file
203.0107 	EXP 	Sound sound_1 started
203.2984 	EXP 	Sound sound_1 stopped
203.3167 	EXP 	text: autoDraw = True
203.3167 	EXP 	textbox: autoDraw = True
203.6283 	DATA 	Keypress: 2
204.6348 	DATA 	Keypress: 5
204.8386 	DATA 	Keypress: 0
205.0616 	DATA 	Keypress: 0
205.8853 	DATA 	Keypress: backspace
206.4985 	DATA 	Mouse: Left button down, pos=(485,143)
206.5034 	EXP 	New trial (rep=2, index=7): <Trial 31 (7 in rep 2) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 31, 'thisTrialN': 7, 'thisRepN': 2}>
206.5107 	EXP 	text: autoDraw = False
206.5107 	EXP 	textbox: autoDraw = False
206.5107 	EXP 	polygon: autoDraw = True
206.6650 	DATA 	Mouse:  Left button up, pos=(485,143)
207.4998 	INFO 	Keyboard events cleared
207.4993 	EXP 	polygon: autoDraw = False
207.4993 	EXP 	polygon_2: autoDraw = True
208.1495 	DATA 	Keypress: space
208.1532 	EXP 	polygon: autoDraw = False
208.1532 	EXP 	polygon_2: autoDraw = False
208.8313 	EXP 	Sound sound_1 reached end of file
208.8478 	EXP 	Sound sound_1 started
209.1352 	EXP 	Sound sound_1 stopped
209.1487 	EXP 	text: autoDraw = True
209.1487 	EXP 	textbox: autoDraw = True
209.2354 	DATA 	Keypress: 3
209.4883 	DATA 	Keypress: 0
209.6114 	DATA 	Keypress: 0
210.9834 	DATA 	Mouse: Left button down, pos=(495,172)
210.9846 	EXP 	New trial (rep=2, index=8): <Trial 32 (8 in rep 2) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 32, 'thisTrialN': 8, 'thisRepN': 2}>
210.9932 	EXP 	text: autoDraw = False
210.9932 	EXP 	textbox: autoDraw = False
210.9932 	EXP 	polygon: autoDraw = True
211.1449 	DATA 	Mouse:  Left button up, pos=(495,172)
211.9823 	INFO 	Keyboard events cleared
211.9819 	EXP 	polygon: autoDraw = False
211.9819 	EXP 	polygon_2: autoDraw = True
212.4554 	DATA 	Keypress: space
212.4599 	EXP 	polygon: autoDraw = False
212.4599 	EXP 	polygon_2: autoDraw = False
213.1321 	EXP 	Sound sound_1 reached end of file
213.1486 	EXP 	Sound sound_1 started
213.4358 	EXP 	Sound sound_1 stopped
213.4547 	EXP 	text: autoDraw = True
213.4547 	EXP 	textbox: autoDraw = True
213.7998 	DATA 	Keypress: 2
214.8123 	DATA 	Keypress: 5
215.0288 	DATA 	Keypress: 0
215.6836 	DATA 	Mouse: Left button down, pos=(495,172)
215.6849 	EXP 	New trial (rep=2, index=9): <Trial 33 (9 in rep 2) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 33, 'thisTrialN': 9, 'thisRepN': 2}>
215.6934 	EXP 	text: autoDraw = False
215.6934 	EXP 	textbox: autoDraw = False
215.6934 	EXP 	polygon: autoDraw = True
215.8148 	DATA 	Mouse:  Left button up, pos=(495,172)
216.6822 	INFO 	Keyboard events cleared
216.6817 	EXP 	polygon: autoDraw = False
216.6817 	EXP 	polygon_2: autoDraw = True
217.4079 	DATA 	Keypress: 0
217.8072 	DATA 	Keypress: space
217.8277 	EXP 	polygon: autoDraw = False
217.8277 	EXP 	polygon_2: autoDraw = False
218.1943 	EXP 	Sound sound_1 reached end of file
218.2108 	EXP 	Sound sound_1 started
218.4983 	EXP 	Sound sound_1 stopped
218.5172 	EXP 	text: autoDraw = True
218.5172 	EXP 	textbox: autoDraw = True
218.7782 	DATA 	Keypress: 3
219.0680 	DATA 	Keypress: 0
219.2710 	DATA 	Keypress: 0
219.5988 	DATA 	Keypress: space
220.3163 	DATA 	Keypress: return
